Area,State,Tenure,Median_Price,Transactions,Estimated_Size,Log_Estimated_Size,Log_Transactions,Type_Apartment,Type_Bungalow,Type_Cluster House,Type_Condominium,Type_Flat,Type_Semi D,Type_Service Residence,Type_Terrace House,Type_Town House
Shah Alam,Selangor,Freehold,220000.0,32,753.4246575342465,6.625955415745666,3.4965075614664802,1,0,0,0,0,0,0,0,0
Other_Selangor,Selangor,Freehold,550000.0,32,1012.8913443830571,6.921551022968802,3.4965075614664802,0,0,0,1,0,0,0,0,0
Tampoi,Johor,Leasehold,380000.0,32,1064.4257703081232,6.971129782577941,3.4965075614664802,1,0,0,0,0,0,0,0,0
Durian Tunggal,Melaka,Freehold,267000.0,31,1181.41592920354,7.075315022027701,3.4657359027997265,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,399880.0,31,1931.7874396135267,7.566718509175054,3.4657359027997265,0,0,0,0,0,0,0,1,0
Bidor,Perak,Leasehold,185000.0,31,1401.5151515151515,7.246022440557857,3.4657359027997265,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,90000.0,31,882.3529411764706,6.783724827624065,3.4657359027997265,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Freehold,406700.0,31,1333.4426229508197,7.196268972754146,3.4657359027997265,0,0,0,0,0,0,0,1,0
Seri Iskandar,Perak,Leasehold,343040.0,31,1400.1632653061224,7.245058074383983,3.4657359027997265,0,0,0,0,0,0,0,1,0
Kapar,Selangor,Freehold,397000.0,31,1323.3333333333333,7.188664467146489,3.4657359027997265,0,0,0,0,0,0,0,1,0
Batu Pahat,Johor,Freehold,573000.0,31,2781.5533980582522,7.931124273642381,3.4657359027997265,0,0,0,0,0,1,0,1,0
Skudai,Johor,Leasehold,618000.0,31,1404.5454545454545,7.248180730304224,3.4657359027997265,0,0,0,0,0,0,0,1,0
Sibu,Sarawak,Leasehold,430000.0,31,2485.549132947977,7.818651137842126,3.4657359027997265,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,280000.0,31,1609.1954022988505,7.384110818501507,3.4657359027997265,0,0,0,0,0,1,0,1,0
Rantau,Negeri Sembilan,Freehold,472910.0,31,1428.7311178247735,7.265241676081026,3.4657359027997265,0,0,0,0,0,1,0,1,0
Bukit Mertajam,Penang,Freehold,400000.0,31,2234.63687150838,7.7122814201511005,3.4657359027997265,0,0,0,0,0,1,0,1,0
Cheras,Selangor,Freehold,445000.0,31,1232.6869806094182,7.117762509896516,3.4657359027997265,0,0,0,0,0,0,0,1,0
Sibu,Sarawak,Leasehold,200000.0,31,1538.4615384615386,7.339187983916088,3.4657359027997265,0,0,0,0,0,0,0,1,0
Other_Johor,Johor,Freehold,150000.0,31,549.4505494505495,6.310737123700217,3.4657359027997265,0,0,0,0,1,0,0,0,0
Johor Bahru,Johor,Freehold,360000.0,31,711.4624505928854,6.568727209831797,3.4657359027997265,0,0,0,0,0,0,1,0,0
Kluang,Johor,Freehold,176500.0,30,820.9302325581396,6.711655516220667,3.4339872044851463,0,0,0,0,0,1,0,1,0
Other_Kedah,Kedah,Freehold,210000.0,30,1544.1176470588234,7.342855333396453,3.4339872044851463,0,0,0,0,0,1,0,1,0
Klang,Selangor,Leasehold,475000.0,30,1655.0522648083625,7.4121918953217865,3.4339872044851463,0,0,0,0,0,1,0,1,0
Simpang Pulai,Perak,Leasehold,85000.0,30,1307.6923076923076,7.176783679220601,3.4339872044851463,0,0,0,0,0,0,0,1,0
Alor Setar,Kedah,Freehold,300000.0,30,2564.102564102564,7.849753742810349,3.4339872044851463,0,0,0,0,0,1,0,0,0
Skudai,Johor,Freehold,462500.0,30,1431.8885448916408,7.26744764733764,3.4339872044851463,0,0,0,0,0,0,0,1,0
Klang,Selangor,Freehold,879000.0,30,2044.1860465116279,7.623244040628115,3.4339872044851463,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Freehold,347500.0,30,1772.9591836734694,7.480969154529,3.4339872044851463,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Leasehold,296500.0,30,1220.164609053498,7.107560279973616,3.4339872044851463,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold and Leasehold,325000.0,30,1616.915422885572,7.388893823622739,3.4339872044851463,0,0,0,0,0,0,0,1,0
Tebrau,Johor,Freehold,644000.0,30,1933.933933933934,7.567828462211207,3.4339872044851463,0,0,1,0,0,0,0,1,0
Ampang,Selangor,Leasehold,722500.0,30,1492.7685950413222,7.309057464165567,3.4339872044851463,0,0,0,0,0,0,0,1,0
Other_Pahang,Pahang,Leasehold,181500.0,30,1287.2340425531916,7.161027600213852,3.4339872044851463,0,0,0,0,0,0,0,1,0
Other_Selangor,Selangor,Leasehold,497500.0,30,1764.1843971631206,7.476010438223719,3.4339872044851463,0,0,0,0,0,0,0,1,0
Other_Terengganu,Terengganu,Freehold,274850.0,30,1552.8248587570622,7.348474821073542,3.4339872044851463,0,0,0,0,0,0,0,1,0
Other_Kuala Lumpur,Kuala Lumpur,Leasehold,550000.0,30,1141.0788381742739,7.040605423012011,3.4339872044851463,0,0,0,1,0,0,0,0,0
Bukit Jalil,Kuala Lumpur,Freehold,628000.0,30,1273.8336713995943,7.150570995278449,3.4339872044851463,0,0,0,1,0,0,0,0,0
Other_Penang,Penang,Leasehold,260000.0,30,646.7661691542288,6.473529781159587,3.4339872044851463,1,0,0,0,0,0,0,0,0
Other_Negeri Sembilan,Negeri Sembilan,Freehold,249800.0,29,1581.012658227848,7.366453149703836,3.4011973816621555,0,0,0,0,0,0,0,1,0
Lumut,Perak,Freehold,420000.0,29,1555.5555555555557,7.350230681859895,3.4011973816621555,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,435000.0,29,1421.5686274509803,7.260219409090534,3.4011973816621555,0,0,0,0,0,0,0,1,0
Other_Negeri Sembilan,Negeri Sembilan,Leasehold,239999.0,29,1304.3423913043478,7.174220654159707,3.4011973816621555,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold,367000.0,29,2698.529411764706,7.900832744862818,3.4011973816621555,0,0,1,0,0,0,0,0,0
Johor Bahru,Johor,Freehold,980000.0,29,3563.6363636363635,8.178817325860829,3.4011973816621555,0,1,0,0,0,1,0,0,0
Kluang,Johor,Freehold,220000.0,29,1170.212765957447,7.065795043043004,3.4011973816621555,0,0,0,0,0,0,0,1,0
Other_Other_State,Other_State,Freehold,414428.0,29,2021.6,7.61213909146807,3.4011973816621555,0,0,0,0,0,1,0,1,0
Other_Penang,Penang,Freehold,343800.0,29,2189.808917197452,7.6920261231940765,3.4011973816621555,0,0,0,0,0,0,0,1,0
Jelutong,Penang,Freehold,1000000.0,29,1582.2784810126582,7.367252964189522,3.4011973816621555,0,0,0,0,0,0,0,1,0
Wangsa Maju,Kuala Lumpur,Leasehold,220000.0,29,531.4009661835748,6.27739690128936,3.4011973816621555,0,0,0,0,1,0,0,0,0
Perai,Penang,Leasehold,100000.0,29,595.2380952380952,6.390640075945525,3.4011973816621555,0,0,0,0,1,0,0,0,0
Johor Bahru,Johor,Freehold,586000.0,29,914.1965678627145,6.819138870468495,3.4011973816621555,0,0,0,0,0,0,1,0,0
Tanjong Duabelas,Selangor,Leasehold,760000.0,28,1520.0,7.327123292259293,3.367295829986474,0,0,0,0,0,0,0,1,0
Bangi,Selangor,Freehold,607500.0,28,1453.3492822966507,7.282313850906932,3.367295829986474,0,0,0,0,0,0,0,1,0
Bidor,Perak,Leasehold,245000.0,28,1400.0,7.244941546337007,3.367295829986474,0,0,0,0,0,0,0,1,0
Kepala Batas,Penang,Freehold,618744.0,28,2283.188191881919,7.733765963126706,3.367295829986474,0,1,0,0,0,0,0,1,0
Sungai Petani,Kedah,Freehold,200000.0,28,1398.6013986013986,7.243942759779543,3.367295829986474,0,0,0,0,0,0,0,1,0
Other_Johor,Johor,Freehold,424150.0,28,1542.3636363636363,7.341719493012263,3.367295829986474,0,0,0,0,0,0,0,1,0
Sungai Karang,Pahang,Leasehold,315000.0,28,1536.5853658536585,7.3379685206458,3.367295829986474,0,0,0,0,0,0,0,1,0
Kulai,Johor,Freehold,685000.0,28,1498.9059080962802,7.313157657187009,3.367295829986474,0,0,0,0,0,0,0,1,0
Kampar,Perak,Leasehold,272500.0,28,1397.4358974358975,7.243109674934992,3.367295829986474,0,0,0,0,0,0,0,1,0
Ulu Bernam,Perak,Freehold,467500.0,28,2215.6398104265404,7.703747729311346,3.367295829986474,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold,627500.0,28,3971.518987341772,8.287155678095301,3.367295829986474,0,1,0,0,0,0,0,0,1
Tanjong Minyak,Melaka,Leasehold,300000.0,28,1522.8426395939086,7.328990476055802,3.367295829986474,0,0,0,0,0,0,0,1,1
Sibu,Sarawak,Leasehold,377500.0,28,2108.9385474860337,7.654414101631787,3.367295829986474,0,0,0,0,0,0,0,1,0
Puchong,Selangor,Freehold and Leasehold,531000.0,28,1419.7860962566845,7.25896558633465,3.367295829986474,0,0,0,0,0,0,0,1,0
Skudai,Johor,Freehold,650000.0,28,1525.8215962441313,7.330943465547127,3.367295829986474,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Freehold,317600.0,28,1519.6172248803828,7.32687160041687,3.367295829986474,0,0,0,0,0,0,0,1,0
Sungai Petani,Kedah,Freehold,215000.0,28,1221.590909090909,7.108727581848764,3.367295829986474,0,0,0,0,0,0,0,1,0
Kapar,Selangor,Leasehold,371159.0,28,1245.5,7.128094902963612,3.367295829986474,0,0,0,0,0,0,0,1,0
Sungai Petani,Kedah,Freehold,300000.0,28,2631.5789473684213,7.875719233062128,3.367295829986474,0,0,0,0,0,1,0,0,0
Kajang,Selangor,Freehold,470000.0,28,1432.9268292682927,7.268171994242856,3.367295829986474,0,0,0,0,0,0,0,1,0
Puchong,Selangor,Leasehold,925000.0,28,1691.0420475319927,7.433691390644623,3.367295829986474,0,0,0,0,0,0,0,1,0
Kuching,Sarawak,Leasehold,625000.0,28,2893.5185185185187,7.970574061328449,3.367295829986474,0,0,0,0,0,1,0,1,0
Gelang Patah,Johor,Freehold,650000.0,28,1540.2843601895734,7.340371347945916,3.367295829986474,0,0,0,0,0,1,0,0,1
Pasir Gudang,Johor,Freehold,365000.0,28,1181.2297734627832,7.075157572866559,3.367295829986474,0,0,0,0,0,0,0,1,0
Sandakan,Sabah,Leasehold,395000.0,28,1542.96875,7.3421114907425915,3.367295829986474,0,0,0,0,0,0,0,1,0
Other_Perak,Perak,Leasehold,263000.0,28,1384.2105263157894,7.233607411630053,3.367295829986474,0,0,0,0,0,0,0,1,0
Wangsa Maju,Kuala Lumpur,Freehold,231000.0,28,592.3076923076923,6.385713138472463,3.367295829986474,1,0,0,0,0,0,0,0,0
Iskandar Puteri (Nusajaya),Johor,Freehold,415000.0,28,920.1773835920177,6.825652616616075,3.367295829986474,1,0,0,0,0,0,0,0,0
Tampoi,Johor,Leasehold,285000.0,28,959.5959595959596,6.867553883096498,3.367295829986474,1,0,0,0,0,0,0,0,0
Bukit Mertajam,Penang,Freehold,260000.0,28,740.7407407407408,6.608999776101094,3.367295829986474,0,0,0,1,0,0,0,0,0
Other_Terengganu,Terengganu,Leasehold,232000.0,28,840.5797101449275,6.7352807330247275,3.367295829986474,1,0,0,0,0,0,0,0,0
Ulu Tiram,Johor,Freehold,35000.0,28,700.0,6.55250788703459,3.367295829986474,1,0,0,0,0,0,0,0,0
Shah Alam,Selangor,Freehold,207500.0,28,722.9965156794425,6.58478657977668,3.367295829986474,0,0,0,0,1,0,0,0,0
Setapak,Kuala Lumpur,Freehold,207500.0,28,636.5030674846626,6.457559088761652,3.367295829986474,0,0,0,0,1,0,0,0,0
Rasah,Negeri Sembilan,Freehold,80000.0,27,1194.0298507462687,7.085926443757614,3.332204510175204,0,0,0,0,0,0,0,1,0
Other_Selangor,Selangor,Freehold,308000.0,27,1193.7984496124031,7.0857327887284605,3.332204510175204,0,0,0,0,0,0,0,1,0
Other_Perak,Perak,Leasehold,180000.0,27,1538.4615384615386,7.339187983916088,3.332204510175204,0,0,0,0,0,0,0,1,0
Kampar,Perak,Leasehold,269800.0,27,2193.4959349593496,7.693707656749881,3.332204510175204,0,0,0,0,0,1,0,1,0
Raub,Pahang,Leasehold,297600.0,27,1430.7692307692307,7.266666182836796,3.332204510175204,0,0,0,0,0,0,0,1,0
Nibong Tebal,Penang,Freehold,520000.0,27,2810.810810810811,7.941583971439188,3.332204510175204,0,1,0,0,0,1,0,0,0
Setia Alam,Selangor,Freehold,705000.0,27,1310.4089219330856,7.178857351171548,3.332204510175204,0,0,0,0,0,0,0,1,0
Kapar,Selangor,Freehold,450000.0,27,1300.578034682081,7.171332680134038,3.332204510175204,0,0,0,0,0,0,0,1,0
Rawang,Selangor,Freehold,460000.0,27,1428.5714285714287,7.265129978035143,3.332204510175204,0,0,0,0,0,0,0,1,0
Chemor,Perak,Freehold,398800.0,27,1429.3906810035842,7.265702889439683,3.332204510175204,0,0,0,0,0,0,0,1,0
Selayang,Selangor,Leasehold,450000.0,27,2205.8823529411766,7.699336098511108,3.332204510175204,0,0,0,0,0,1,0,0,0
Klang,Selangor,Freehold and Leasehold,548000.0,27,1387.3417721518988,7.235865344295079,3.332204510175204,0,0,0,0,0,0,0,1,0
Sungai Petani,Kedah,Freehold,240000.0,27,1428.5714285714287,7.265129978035143,3.332204510175204,0,1,0,0,0,0,0,1,0
Butterworth,Penang,Freehold and Leasehold,350000.0,27,883.8383838383838,6.785405011199621,3.332204510175204,0,0,0,0,0,0,0,1,1
Tampin,Negeri Sembilan,Freehold,285000.0,27,1647.3988439306358,7.407559698136241,3.332204510175204,0,0,0,0,0,0,0,1,0
Other_Selangor,Selangor,Freehold,420000.0,27,1686.7469879518073,7.431149775267333,3.332204510175204,0,0,0,0,0,0,0,1,0
Setapak,Kuala Lumpur,Freehold,250000.0,27,670.2412868632708,6.509128665274426,3.332204510175204,1,0,0,0,0,0,0,0,0
Shah Alam,Selangor,Leasehold,185000.0,27,633.5616438356165,6.452934435840583,3.332204510175204,0,0,0,0,1,0,0,0,0
Klang,Selangor,Freehold,380000.0,27,752.4752475247525,6.624696167526649,3.332204510175204,1,0,0,0,0,0,0,0,0
Serendah,Selangor,Leasehold,130000.0,27,695.187165775401,6.545618540526868,3.332204510175204,0,0,0,0,1,0,0,0,0
Bandar Kinrara,Selangor,Freehold,702500.0,26,1618.663594470046,7.389973748928037,3.295836866004329,0,0,0,0,0,0,0,1,0
Labu,Negeri Sembilan,Freehold,603444.0,26,1423.2169811320755,7.2613774547546255,3.295836866004329,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Freehold,338000.0,26,1251.851851851852,7.133177713150682,3.295836866004329,0,0,1,0,0,0,0,0,0
Ipoh,Perak,Freehold,513967.0,26,1411.9972527472528,7.253468438413178,3.295836866004329,0,0,0,0,0,0,0,1,0
Skudai,Johor,Freehold,540000.0,26,1569.7674418604652,7.359319595382135,3.295836866004329,0,0,0,0,0,0,0,1,0
Bidor,Perak,Freehold and Leasehold,248960.0,26,1536.79012345679,7.338101680062688,3.295836866004329,0,0,0,0,0,0,0,1,0
Tampoi,Johor,Leasehold,300000.0,26,1041.6666666666667,6.949536812997092,3.295836866004329,0,0,0,0,0,0,0,1,0
Tawau,Sabah,Leasehold,200000.0,26,975.609756097561,6.884087141437953,3.295836866004329,0,0,1,0,0,0,0,1,0
Pasir Gudang,Johor,Leasehold,390000.0,26,1246.0063897763578,7.12850106978588,3.295836866004329,0,0,0,0,0,0,0,1,0
Bangi,Selangor,Leasehold,535000.0,26,1917.562724014337,7.559331603452449,3.295836866004329,0,1,0,0,0,0,0,1,0
Other_Perak,Perak,Leasehold,408000.0,26,1096.774193548387,7.001039948414077,3.295836866004329,0,0,0,0,0,0,0,1,0
Kota Samarahan,Sarawak,Freehold,510000.0,26,2142.8571428571427,7.670361888840676,3.295836866004329,0,0,0,0,0,0,0,1,0
Sungai Petani,Kedah,Freehold,300000.0,26,1851.851851851852,7.524481272658421,3.295836866004329,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Freehold and Leasehold,212500.0,26,1336.4779874213837,7.198541020632024,3.295836866004329,0,0,0,0,0,0,0,1,0
Masai,Johor,Freehold,335000.0,26,856.7774936061381,6.754344734394366,3.295836866004329,0,0,0,0,0,0,0,1,0
Tebrau,Johor,Freehold,904900.0,26,1820.7243460764587,7.50753877442926,3.295836866004329,0,0,0,0,0,0,0,1,0
Johor Bahru,Johor,Freehold,625000.0,26,1822.1574344023325,7.508325131016952,3.295836866004329,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold,370000.0,26,1445.3125,7.276772492785891,3.295836866004329,0,0,0,0,0,0,0,1,0
Ulu Tiram,Johor,Freehold,460000.0,26,1483.8709677419354,7.303083157052138,3.295836866004329,0,0,0,0,0,0,0,1,0
Sungai Petani,Kedah,Freehold,370000.0,26,3135.593220338983,8.050892528229832,3.295836866004329,0,0,0,0,0,1,0,1,0
Batu Gajah,Perak,Leasehold,440300.0,26,1630.7407407407406,7.397402663064259,3.295836866004329,0,0,0,0,0,0,0,1,0
Rasah,Negeri Sembilan,Freehold,205000.0,26,1191.860465116279,7.084109453913129,3.295836866004329,0,0,0,0,0,0,0,1,0
Kulim,Kedah,Freehold,300000.0,26,1449.2753623188405,7.279508722432415,3.295836866004329,0,0,0,0,0,1,0,1,0
Ampangan,Negeri Sembilan,Freehold,487910.0,26,1398.0229226361032,7.243529359546333,3.295836866004329,0,0,0,0,0,0,0,1,0
Seri Kembangan,Selangor,Leasehold,722500.0,26,2112.5730994152045,7.6561352063097035,3.295836866004329,0,0,0,0,0,0,0,1,0
Other_Johor,Johor,Leasehold,330000.0,26,1314.7410358565737,7.182155311257287,3.295836866004329,0,0,0,0,0,1,0,1,0
Tampoi,Johor,Freehold,445000.0,26,1032.4825986078886,6.940689541638892,3.295836866004329,0,0,0,0,0,0,1,0,0
Other_Terengganu,Terengganu,Leasehold,66500.0,26,627.3584905660377,6.443110848448635,3.295836866004329,0,0,0,0,1,0,0,0,0
Bangi,Selangor,Freehold,450400.0,26,956.2632696390658,6.864078452511588,3.295836866004329,0,0,0,1,0,0,0,0,0
Skudai,Johor,Freehold,600000.0,25,1851.851851851852,7.524481272658421,3.258096538021482,0,1,0,0,0,0,0,1,0
Batu Pahat,Johor,Freehold,326970.0,25,1564.4497607655503,7.355928448757139,3.258096538021482,0,0,0,0,0,0,0,1,0
Bandar Sri Sendayan,Negeri Sembilan,Freehold,300000.0,25,1449.2753623188405,7.279508722432415,3.258096538021482,0,0,0,0,0,0,0,1,0
Rawang,Selangor,Freehold,837000.0,25,1615.8301158301158,7.388222792728228,3.258096538021482,0,0,0,0,0,0,0,1,0
Raub,Pahang,Freehold,420000.0,25,3206.1068702290077,8.073124523188126,3.258096538021482,0,0,0,0,0,1,0,0,0
Petaling Jaya,Selangor,Leasehold,715000.0,25,2147.1471471471473,7.672360957540894,3.258096538021482,0,0,0,0,0,0,0,1,0
Simpang Ampat,Penang,Freehold,575000.0,25,1537.433155080214,7.338519745706542,3.258096538021482,0,0,0,0,0,0,0,1,0
Sungai Karang,Pahang,Freehold,265000.0,25,1286.4077669902913,7.160385992682724,3.258096538021482,0,0,0,0,0,1,0,1,0
Sungai Petani,Kedah,Freehold,280000.0,25,1505.3763440860216,7.317462273612379,3.258096538021482,0,0,0,0,0,1,0,1,0
Durian Tunggal,Melaka,Leasehold,280000.0,25,1314.5539906103286,7.182013141531218,3.258096538021482,0,0,0,0,0,0,0,1,0
Kepong,Selangor,Leasehold,505000.0,25,1655.7377049180327,7.4126057097354465,3.258096538021482,0,0,0,0,0,0,0,1,0
Batu Pahat,Johor,Freehold,468000.0,25,1636.3636363636363,7.400842688538686,3.258096538021482,0,0,0,0,0,1,0,1,0
Ampang,Selangor,Leasehold,505000.0,25,1142.5339366515836,7.041878690898787,3.258096538021482,0,0,0,0,0,0,0,1,1
Bukit Mertajam,Penang,Freehold,180000.0,25,625.0,6.439350371100098,3.258096538021482,1,0,0,0,0,0,0,0,0
Bangi,Selangor,Freehold,360000.0,25,957.4468085106383,6.865314066434229,3.258096538021482,0,0,0,0,0,0,1,0,0
Bayan Lepas,Penang,Freehold,320000.0,25,677.9661016949152,6.520571202446354,3.258096538021482,0,0,0,0,1,0,0,0,0
Other_Kuala Lumpur,Kuala Lumpur,Leasehold,190000.0,25,673.7588652482269,6.514355390379016,3.258096538021482,0,0,0,0,1,0,0,0,0
Other_Selangor,Selangor,Leasehold,480000.0,25,1043.4782608695652,6.951272767826046,3.258096538021482,0,0,0,1,0,0,0,0,0
Skudai,Johor,Leasehold,150000.0,25,614.7540983606557,6.422847692862631,3.258096538021482,0,0,0,0,1,0,0,0,0
Other_Other_State,Other_State,Leasehold,130000.0,25,769.2307692307693,6.646690170246266,3.258096538021482,0,0,0,0,1,0,0,0,0
Semenyih,Selangor,Freehold,296400.0,25,981.4569536423841,6.890056529696963,3.258096538021482,1,0,0,0,0,0,0,0,0
Skudai,Johor,Freehold,150000.0,25,657.8947368421053,6.490563790093222,3.258096538021482,0,0,0,0,1,0,0,0,0
Perai,Penang,Freehold,185000.0,25,585.4430379746835,6.374075541424089,3.258096538021482,0,0,0,0,1,0,0,0,0
Other_Selangor,Selangor,Leasehold,450000.0,25,781.25,6.662174382548992,3.258096538021482,1,0,0,0,0,0,0,0,0
Johor Bahru,Johor,Leasehold,400000.0,25,938.9671361502348,6.845844913110577,3.258096538021482,0,0,0,0,0,0,1,0,0
Setia Alam,Selangor,Freehold,300000.0,25,547.4452554744526,6.307087467030341,3.258096538021482,0,0,0,0,0,0,1,0,0
Bangi,Selangor,Freehold,350000.0,25,1083.59133126935,6.988958541814951,3.258096538021482,0,0,0,1,0,0,0,0,0
Petaling Jaya,Selangor,Freehold,700000.0,24,1851.851851851852,7.524481272658421,3.2188758248682006,0,0,0,0,0,0,0,1,0
Senawang,Negeri Sembilan,Freehold,440000.0,24,1896.551724137931,7.548319767995986,3.2188758248682006,0,1,0,0,0,0,0,0,0
Ipoh,Perak,Leasehold,428000.0,24,2547.6190476190477,7.843306941508018,3.2188758248682006,0,0,1,0,0,0,0,0,0
Sandakan,Sabah,Leasehold,325000.0,24,1190.4761904761904,7.0829483135243585,3.2188758248682006,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold,685000.0,24,2927.3504273504273,7.982194549392086,3.2188758248682006,0,1,0,0,0,0,0,1,0
Perai,Penang,Freehold,514000.0,24,1616.3522012578617,7.388545647398184,3.2188758248682006,0,0,0,0,0,0,0,1,0
Bangi,Selangor,Freehold,447500.0,24,1327.893175074184,7.192101675553474,3.2188758248682006,0,0,1,0,0,1,0,1,0
Seremban,Negeri Sembilan,Freehold,492500.0,24,1784.4202898550725,7.487409122999649,3.2188758248682006,0,0,0,0,0,1,0,1,0
Gelang Patah,Johor,Freehold,675000.0,24,2002.967359050445,7.602884174173127,3.2188758248682006,0,0,1,0,0,0,0,1,0
Iskandar Puteri (Nusajaya),Johor,Freehold,650000.0,24,1522.248243559719,7.328600336040605,3.2188758248682006,0,0,0,0,0,0,0,1,0
Banting,Selangor,Freehold,315000.0,24,1270.1612903225807,7.147686163470767,3.2188758248682006,0,0,0,0,0,0,0,1,0
Kajang,Selangor,Freehold,442000.0,24,1238.095238095238,7.122136745579987,3.2188758248682006,0,0,0,0,0,0,0,1,0
Durian Tunggal,Melaka,Freehold,699000.0,24,3281.6901408450703,8.096418530118541,3.2188758248682006,0,0,1,0,0,1,0,0,0
Ampangan,Negeri Sembilan,Freehold,382500.0,24,1655.844155844156,7.412669961008318,3.2188758248682006,0,0,0,0,0,0,0,1,0
Seri Kembangan,Selangor,Freehold,582500.0,24,1221.1740041928722,7.108386522551149,3.2188758248682006,0,0,0,0,0,1,0,1,0
Other_Melaka,Melaka,Freehold,380000.0,24,1551.0204081632653,7.347312850246442,3.2188758248682006,0,0,0,0,0,0,0,1,0
Kuantan,Pahang,Leasehold,192500.0,24,1283.3333333333333,7.157995055958048,3.2188758248682006,0,0,0,0,0,1,0,1,0
Kuantan,Pahang,Leasehold,225000.0,24,1300.578034682081,7.171332680134038,3.2188758248682006,0,0,0,0,0,0,0,1,0
Seri Kembangan,Selangor,Leasehold,420000.0,24,1468.5314685314686,7.292698900077776,3.2188758248682006,0,0,0,0,0,0,0,1,0
Kapar,Selangor,Leasehold,260000.0,24,1035.8565737051792,6.943948889797223,3.2188758248682006,0,0,0,0,0,0,0,1,0
Serendah,Selangor,Freehold,398040.0,24,1300.7843137254902,7.1714911513848545,3.2188758248682006,0,0,0,0,0,0,0,1,0
Sepang,Selangor,Leasehold,575000.0,24,1315.7894736842106,7.182951836030139,3.2188758248682006,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Leasehold,645000.0,24,1662.3711340206185,7.416601625683326,3.2188758248682006,0,0,0,0,0,1,0,1,0
Puchong,Selangor,Freehold,560000.0,24,1052.6315789473683,6.959998122405276,3.2188758248682006,0,0,0,0,0,0,1,0,0
Tanjong Tokong,Penang,Freehold,175000.0,24,603.448275862069,6.4043161012360725,3.2188758248682006,1,0,0,0,0,0,0,0,0
Subang Jaya,Selangor,Freehold,374000.0,24,1016.304347826087,6.9249116116783975,3.2188758248682006,1,0,0,0,0,0,0,0,0
Pasir Gudang,Johor,Leasehold,130000.0,24,517.9282868525896,6.251765697997543,3.2188758248682006,0,0,0,0,1,0,0,0,0
Klang,Selangor,Freehold,380000.0,24,904.7619047619048,6.808776473229418,3.2188758248682006,1,0,0,0,0,0,0,0,0
Chemor,Perak,Leasehold,342240.0,23,1402.622950819672,7.246811994971553,3.1780538303479458,0,0,0,0,0,0,0,1,0
Other_Johor,Johor,Freehold and Leasehold,278800.0,23,1401.0050251256282,7.245658651843196,3.1780538303479458,0,0,0,0,0,0,0,1,0
Rasah,Negeri Sembilan,Freehold,488000.0,23,1398.2808022922636,7.243713670959417,3.1780538303479458,0,0,0,0,0,0,0,1,0
Rasah,Negeri Sembilan,Freehold,620000.0,23,4843.75,8.485650923406359,3.1780538303479458,0,1,0,0,0,0,0,0,0
Other_Selangor,Selangor,Freehold,155000.0,23,2214.285714285714,7.703136664808835,3.1780538303479458,0,0,0,0,0,0,0,1,0
